Address,Crawl Depth,Content,Status Code,Status,Title 1,Title 1 Length,Title 1 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,Meta Keyword 1,Meta Keywords 1 Length,H1-1,H1-1 length,H1-2,H1-2 length,H2-1,H2-1 length,H2-2,H2-2 length,Meta Robots 1,Meta Refresh 1,Canonical Link Element 1,Size,Word Count,Text Ratio,Inlinks,Unique Inlinks,% of Total,Outlinks,Unique Outlinks,External Outlinks,Unique External Outlinks,Response Time,Last Modified,Redirect URI,Redirect Type,URL Encoded Address
https://www.jhsph.edu/departments/mental-health/prospective-students-and-fellows/online-and-continuing-education/moocs.html,2,text/html;charset=UTF-8,200,OK,MOOCs - Online and Continuing Education - Prospective Students and Fellows - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health,154,1294,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,MOOCs: Massive Open Online Courses ,35,,0,,0,,0,,,https://www.jhsph.edu/departments/mental-health/prospective-students-and-fellows/online-and-continuing-education/moocs.html,38427,577,10.892481,6,4,0.9,150,118,25,22,0.934,,,,https://www.jhsph.edu/departments/mental-health/prospective-students-and-fellows/online-and-continuing-education/moocs.html
https://www.jhsph.edu/departments/mental-health/prospective-students-and-fellows/online-and-continuing-education/opencourseware.html,2,text/html;charset=UTF-8,200,OK,OpenCourseWare - Online and Continuing Education - Prospective Students and Fellows - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health,163,1374,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,OpenCourseWare,14,,0,,0,,0,,,https://www.jhsph.edu/departments/mental-health/prospective-students-and-fellows/online-and-continuing-education/opencourseware.html,39759,750,13.510931,6,4,0.9,151,118,26,23,0.818,,,,https://www.jhsph.edu/departments/mental-health/prospective-students-and-fellows/online-and-continuing-education/opencourseware.html
https://www.jhsph.edu/departments/mental-health/prospective-students-and-fellows/postdoctoral-training/,1,text/html;charset=UTF-8,200,OK,Postdoctoral Training - Prospective Students and Fellows - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health,136,1120,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Postdoctoral Training,21,,0,,0,,0,,,https://www.jhsph.edu/departments/mental-health/prospective-students-and-fellows/postdoctoral-training/index.html,37636,605,12.042942,51,40,8.97,148,117,23,20,0.919,,,,https://www.jhsph.edu/departments/mental-health/prospective-students-and-fellows/postdoctoral-training/
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RESEARCH AREAS: 28 URLs (56 initially, 28 removed)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jhsph.edu/departments/mental-health/research-areas/,1,text/html;charset=UTF-8,200,OK,Research Areas - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health,94,792,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Research Areas,14,,0,,0,,0,,,https://www.jhsph.edu/departments/mental-health/research-areas/index.html,42796,787,13.130959,199,142,31.84,166,120,23,20,1.326,,,,https://www.jhsph.edu/departments/mental-health/research-areas/
https://www.jhsph.edu/departments/mental-health/research-areas/mental-health-and-aging/,1,text/html;charset=UTF-8,200,OK,Mental Health and Aging - Research Areas - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health,120,1005,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Mental Health and Aging,23,,0,,0,,0,,,https://www.jhsph.edu/departments/mental-health/research-areas/mental-health-and-aging/index.html,40822,775,14.102628,75,58,13,153,123,33,29,1.259,,,,https://www.jhsph.edu/departments/mental-health/research-areas/mental-health-and-aging/
https://www.jhsph.edu/departments/mental-health/research-areas/mental-health-and-aging/courses-of-interest/,2,text/html;charset=UTF-8,200,OK,Courses of Interest - Mental Health and Aging - Research Areas - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health,142,1173,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Courses of Interest,19,,0,,0,,0,,,https://www.jhsph.edu/departments/mental-health/research-areas/mental-health-and-aging/courses-of-interest/index.html,39109,536,10.170055,11,8,1.79,162,131,23,20,1.04,,,,https://www.jhsph.edu/departments/mental-health/research-areas/mental-health-and-aging/courses-of-interest/
https://www.jhsph.edu/departments/mental-health/research-areas/mental-health-and-aging/faculty/,2,text/html;charset=UTF-8,200,OK,Related Faculty - Mental Health and Aging - Research Areas - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health,138,1146,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Related Faculty,15,,0,,0,,0,,,https://www.jhsph.edu/departments/mental-health/research-areas/mental-health-and-aging/faculty/index.html,40560,634,11.870592,11,8,1.79,159,128,23,20,1.207,,,,https://www.jhsph.edu/departments/mental-health/research-areas/mental-health-and-aging/faculty/
https://www.jhsph.edu/departments/mental-health/research-areas/mental-health-and-aging/training-and-funding-opportunities/,2,text/html;charset=UTF-8,200,OK,Training and Funding Opportunities - Mental Health and Aging - Research Areas - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health,157,1303,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Training and Funding Opportunities,34,,0,,0,,0,,,https://www.jhsph.edu/departments/mental-health/research-areas/mental-health-and-aging/training-and-funding-opportunities/index.html,50249,2161,30.277147,11,8,1.79,155,124,24,21,0.964,,,,https://www.jhsph.edu/departments/mental-health/research-areas/mental-health-and-aging/training-and-funding-opportunities/
https://www.jhsph.edu/departments/mental-health/research-areas/mental-health-services-and-policy/,1,text/html;charset=UTF-8,200,OK,Mental Health Services and Policy - Research Areas - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health,130,1081,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Mental Health Services and Policy,33,,0,,0,,0,,,https://www.jhsph.edu/departments/mental-health/research-areas/mental-health-services-and-policy/index.html,40994,977,17.05782,75,58,13,153,123,23,20,0.936,,,,https://www.jhsph.edu/departments/mental-health/research-areas/mental-health-services-and-policy/
https://www.jhsph.edu/departments/mental-health/research-areas/mental-health-services-and-policy/courses-of-interest/,2,text/html;charset=UTF-8,200,OK,Courses of Interest - Mental Health Services and Policy - Research Areas - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health,152,1249,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Courses of Interest,19,,0,,0,,0,,,https://www.jhsph.edu/departments/mental-health/research-areas/mental-health-services-and-policy/courses-of-interest/index.html,39918,687,12.437985,11,8,1.79,155,124,23,20,1.011,,,,https://www.jhsph.edu/departments/mental-health/research-areas/mental-health-services-and-policy/courses-of-interest/
https://www.jhsph.edu/departments/mental-health/research-areas/mental-health-services-and-policy/faculty/,2,text/html;charset=UTF-8,200,OK,Related Faculty - Mental Health Service and Policy - Research Areas - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health,147,1213,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Faculty,7,,0,,0,,0,,,https://www.jhsph.edu/departments/mental-health/research-areas/mental-health-services-and-policy/faculty/index.html,39744,637,11.634287,11,8,1.79,157,126,23,20,0.866,,,,https://www.jhsph.edu/departments/mental-health/research-areas/mental-health-services-and-policy/faculty/
https://www.jhsph.edu/departments/mental-health/research-areas/mental-health-services-and-policy/training-and-funding-opportunities/,2,text/html;charset=UTF-8,200,OK,Training and Funding Opportunities - Mental Health Services and Policy - Research Areas - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health,167,1379,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Training and Funding Opportunities,34,,0,,0,,0,,,https://www.jhsph.edu/departments/mental-health/research-areas/mental-health-services-and-policy/training-and-funding-opportunities/index.html,38589,556,10.56369,11,8,1.79,155,124,23,20,1.055,,,,https://www.jhsph.edu/departments/mental-health/research-areas/mental-health-services-and-policy/training-and-funding-opportunities/
https://www.jhsph.edu/departments/mental-health/research-areas/methods/,1,text/html;charset=UTF-8,200,OK,Methods - Research Areas - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health,104,877,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Methods,7,,0,,0,,0,,,https://www.jhsph.edu/departments/mental-health/research-areas/methods/index.html,42317,1093,18.195353,75,58,13,157,126,25,22,1.052,,,,https://www.jhsph.edu/departments/mental-health/research-areas/methods/
https://www.jhsph.edu/departments/mental-health/research-areas/methods/courses-of-interest/,2,text/html;charset=UTF-8,200,OK,Courses of Interest - Methods - Research Areas - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health,126,1045,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Courses of Interest,19,,0,,0,,0,,,https://www.jhsph.edu/departments/mental-health/research-areas/methods/courses-of-interest/index.html,37807,520,10.118244,11,8,1.79,154,123,23,20,0.867,,,,https://www.jhsph.edu/departments/mental-health/research-areas/methods/courses-of-interest/
https://www.jhsph.edu/departments/mental-health/research-areas/methods/faculty/,2,text/html;charset=UTF-8,200,OK,Related Faculty - Methods - Research Areas - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health,122,1018,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Related Faculty,15,,0,,0,,0,,,https://www.jhsph.edu/departments/mental-health/research-areas/methods/faculty/index.html,40245,686,12.418284,11,8,1.79,159,128,23,20,1.047,,,,https://www.jhsph.edu/departments/mental-health/research-areas/methods/faculty/
https://www.jhsph.edu/departments/mental-health/research-areas/methods/training-and-funding-opportunities/,2,text/html;charset=UTF-8,200,OK,Training and Funding Opportunities - Methods - Research Areas - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health,141,1175,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Training and Funding Opportunities,34,,0,,0,,0,,,https://www.jhsph.edu/departments/mental-health/research-areas/methods/training-and-funding-opportunities/index.html,37807,510,9.9145565,11,8,1.79,154,123,23,20,0.934,,,,https://www.jhsph.edu/departments/mental-health/research-areas/methods/training-and-funding-opportunities/
https://www.jhsph.edu/departments/mental-health/research-areas/prevention-research/,1,text/html;charset=UTF-8,200,OK,Prevention Research - Research Areas - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health,116,976,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Prevention Research,19,,0,,0,,0,,,https://www.jhsph.edu/departments/mental-health/research-areas/prevention-research/index.html,49383,1975,28.947847,75,58,13,157,127,24,21,4.119,,,,https://www.jhsph.edu/departments/mental-health/research-areas/prevention-research/
https://www.jhsph.edu/departments/mental-health/research-areas/prevention-research/courses-of-interest/,2,text/html;charset=UTF-8,200,OK,Courses of Interest - Prevention Research - Research Areas - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health,138,1144,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Courses of Interest,19,,0,,0,,0,,,https://www.jhsph.edu/departments/mental-health/research-areas/prevention-research/courses-of-interest/index.html,37878,506,9.874848,11,8,1.79,154,123,23,20,0.981,,,,https://www.jhsph.edu/departments/mental-health/research-areas/prevention-research/courses-of-interest/
https://www.jhsph.edu/departments/mental-health/research-areas/prevention-research/faculty/,2,text/html;charset=UTF-8,200,OK,Related Faculty - Prevention Research - Research Areas - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health,134,1117,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Related Faculty,15,,0,,0,,0,,,https://www.jhsph.edu/departments/mental-health/research-areas/prevention-research/faculty/index.html,44962,923,16.06682,11,8,1.79,166,135,23,20,1.25,,,,https://www.jhsph.edu/departments/mental-health/research-areas/prevention-research/faculty/
https://www.jhsph.edu/departments/mental-health/research-areas/prevention-research/training-and-funding-opportunities/,2,text/html;charset=UTF-8,200,OK,Training and Funding Opportunities - Prevention Research - Research Areas - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health,153,1274,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Training and Funding Opportunities,34,,0,,0,,0,,,https://www.jhsph.edu/departments/mental-health/research-areas/prevention-research/training-and-funding-opportunities/index.html,39570,641,11.794147,11,8,1.79,157,126,24,21,1.062,,,,https://www.jhsph.edu/departments/mental-health/research-areas/prevention-research/training-and-funding-opportunities/
https://www.jhsph.edu/departments/mental-health/research-areas/psychiatric-and-behavioral-genetic-epidemiology/,1,text/html;charset=UTF-8,200,OK,Psychiatric and Behavioral Genetic Epidemiology - Research Areas - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health,144,1200,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Psychiatric and Behavioral Genetic Epidemiology,47,,0,,0,,0,,,https://www.jhsph.edu/departments/mental-health/research-areas/psychiatric-and-behavioral-genetic-epidemiology/index.html,40895,779,14.111374,75,58,13,153,123,32,29,0.819,,,,https://www.jhsph.edu/departments/mental-health/research-areas/psychiatric-and-behavioral-genetic-epidemiology/
https://www.jhsph.edu/departments/mental-health/research-areas/psychiatric-and-behavioral-genetic-epidemiology/courses-of-interest/,2,text/html;charset=UTF-8,200,OK,Courses of Interest - Psychiatric and Behavioral Genetic Epidemiology - Research Areas - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health,166,1368,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Courses of Interest,19,,0,,0,,0,,,https://www.jhsph.edu/departments/mental-health/research-areas/psychiatric-and-behavioral-genetic-epidemiology/courses-of-interest/index.html,38683,552,10.7526045,11,8,1.79,154,123,23,20,0.938,,,,https://www.jhsph.edu/departments/mental-health/research-areas/psychiatric-and-behavioral-genetic-epidemiology/courses-of-interest/
https://www.jhsph.edu/departments/mental-health/research-areas/psychiatric-and-behavioral-genetic-epidemiology/faculty/,2,text/html;charset=UTF-8,200,OK,Related Faculty - Psychiatric and Behavioral Genetic Epidemiology - Research Areas - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health,162,1341,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Faculty,7,,0,Core Faculty,12,Affiliated Faculty,18,,,https://www.jhsph.edu/departments/mental-health/research-areas/psychiatric-and-behavioral-genetic-epidemiology/faculty/index.html,39212,570,10.893186,11,8,1.79,156,125,23,20,0.938,,,,https://www.jhsph.edu/departments/mental-health/research-areas/psychiatric-and-behavioral-genetic-epidemiology/faculty/
https://www.jhsph.edu/departments/mental-health/research-areas/psychiatric-and-behavioral-genetic-epidemiology/training-and-funding-opportunities/,2,text/html;charset=UTF-8,200,OK,Training and Funding Opportunities - Psychiatric and Behavioral Genetic Epidemiology - Research Areas - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health,181,1498,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Training and Funding Opportunities,34,,0,,0,,0,,,https://www.jhsph.edu/departments/mental-health/research-areas/psychiatric-and-behavioral-genetic-epidemiology/training-and-funding-opportunities/index.html,39347,633,11.758127,11,8,1.79,155,124,23,20,0.919,,,,https://www.jhsph.edu/departments/mental-health/research-areas/psychiatric-and-behavioral-genetic-epidemiology/training-and-funding-opportunities/
https://www.jhsph.edu/departments/mental-health/research-areas/psychiatric-epidemiology/,1,text/html;charset=UTF-8,200,OK,Psychiatric Epidemiology - Research Areas - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health,121,1008,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Psychiatric Epidemiology,24,,0,,0,,0,,,https://www.jhsph.edu/departments/mental-health/research-areas/psychiatric-epidemiology/index.html,38857,697,12.832986,75,58,13,153,123,23,20,0.865,,,,https://www.jhsph.edu/departments/mental-health/research-areas/psychiatric-epidemiology/
https://www.jhsph.edu/departments/mental-health/research-areas/psychiatric-epidemiology/courses-of-interest/,2,text/html;charset=UTF-8,200,OK,Courses of Interest - Psychiatric Epidemiology - Research Areas - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health,143,1176,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Courses of Interest,19,,0,,0,,0,,,https://www.jhsph.edu/departments/mental-health/research-areas/psychiatric-epidemiology/courses-of-interest/index.html,38580,593,11.224595,11,8,1.79,154,123,23,20,0.931,,,,https://www.jhsph.edu/departments/mental-health/research-areas/psychiatric-epidemiology/courses-of-interest/
https://www.jhsph.edu/departments/mental-health/research-areas/psychiatric-epidemiology/faculty/,2,text/html;charset=UTF-8,200,OK,Related Faculty - Psychiatric Epidemiology - Research Areas - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health,139,1149,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Related Faculty,15,,0,,0,,0,,,https://www.jhsph.edu/departments/mental-health/research-areas/psychiatric-epidemiology/faculty/index.html,41129,675,12.51307,11,8,1.79,161,130,23,20,1.043,,,,https://www.jhsph.edu/departments/mental-health/research-areas/psychiatric-epidemiology/faculty/
