Address,Crawl Depth,Content,Status Code,Status,Title 1,Title 1 Length,Title 1 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,Meta Keyword 1,Meta Keywords 1 Length,H1-1,H1-1 length,H1-2,H1-2 length,H2-1,H2-1 length,H2-2,H2-2 length,Meta Robots 1,Meta Refresh 1,Canonical Link Element 1,Size,Word Count,Text Ratio,Inlinks,Unique Inlinks,% of Total,Outlinks,Unique Outlinks,External Outlinks,Unique External Outlinks,Response Time,Last Modified,Redirect URI,Redirect Type,URL Encoded Address
https://www.jhsph.edu/departments/mental-health/research-areas/psychiatric-epidemiology/training-and-funding-opportunities/,2,text/html;charset=UTF-8,200,OK,Training and Funding Opportunities - Psychiatric Epidemiology - Research Areas - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health,158,1306,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Training and Funding Opportunities,34,,0,,0,,0,,,https://www.jhsph.edu/departments/mental-health/research-areas/psychiatric-epidemiology/training-and-funding-opportunities/index.html,47992,1902,27.772913,11,8,1.79,155,124,23,20,0.921,,,,https://www.jhsph.edu/departments/mental-health/research-areas/psychiatric-epidemiology/training-and-funding-opportunities/
https://www.jhsph.edu/departments/mental-health/research-areas/substance-use-epidemiology/,1,text/html;charset=UTF-8,200,OK,Substance Use Epidemiology - Research Areas - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health,123,1043,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Substance Use Epidemiology,26,,0,,0,,0,,,https://www.jhsph.edu/departments/mental-health/research-areas/substance-use-epidemiology/index.html,38466,594,11.335864,74,59,13.23,152,122,26,23,0.948,,,,https://www.jhsph.edu/departments/mental-health/research-areas/substance-use-epidemiology/
https://www.jhsph.edu/departments/mental-health/research-areas/substance-use-epidemiology/faculty/,2,text/html;charset=UTF-8,200,OK,Related Faculty - Drug and Alcohol Dependency Epidemiology - Research Areas - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health,155,1306,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Related Faculty,15,,0,,0,,0,,,https://www.jhsph.edu/departments/mental-health/research-areas/substance-use-epidemiology/faculty/index.html,44620,1050,16.710001,9,6,1.35,162,131,25,21,1.095,,,,https://www.jhsph.edu/departments/mental-health/research-areas/substance-use-epidemiology/faculty/
https://www.jhsph.edu/departments/mental-health/research-areas/substance-use-epidemiology/training-and-funding-opportunities/,2,text/html;charset=UTF-8,200,OK,Training and Funding Opportunities - Drug and Alcohol Dependency Epidemiology - Research Areas - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health,174,1463,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Training and Funding Opportunities,34,,0,,0,,0,,,https://www.jhsph.edu/departments/mental-health/research-areas/substance-use-epidemiology/training-and-funding-opportunities/index.html,38993,648,12.2778225,9,6,1.35,153,122,24,21,0.911,,,,https://www.jhsph.edu/departments/mental-health/research-areas/substance-use-epidemiology/training-and-funding-opportunities/
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CENTERS: 5 URLs (10 initially, 5 removed)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jhsph.edu/departments/mental-health/centers/,1,text/html;charset=UTF-8,200,OK,Centers - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health,87,726,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Centers and Programs,20,,0,,0,,0,,,https://www.jhsph.edu/departments/mental-health/centers/index.html,42295,589,9.945378,153,142,31.84,166,118,26,21,1.4,,,,https://www.jhsph.edu/departments/mental-health/centers/
https://www.jhsph.edu/departments/mental-health/centers/suicide-prevention/,2,text/html;charset=UTF-8,200,OK,Suicide Prevention-Centers & Programs-Mental Health-Departments-Johns Hopkins Bloomberg School of Public Health,111,952,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Suicide Prevention Workgroup,28,,0,Historical Background,21,Mission,7,,,https://www.jhsph.edu/departments/mental-health/centers/suicide-prevention/index.html,42120,1047,17.668709,25,10,2.24,151,121,29,26,0.907,,,,https://www.jhsph.edu/departments/mental-health/centers/suicide-prevention/
https://www.jhsph.edu/departments/mental-health/centers/suicide-prevention/current-research/,3,text/html;charset=UTF-8,200,OK,Current Research - Suicide Prevention - Centers - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health,127,1050,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,,0,,0,CURRENT RESEARCH,16,Courses and Training:,21,,,https://www.jhsph.edu/departments/mental-health/centers/suicide-prevention/current-research/index.html,43736,1309,21.305363,11,8,1.79,153,122,24,21,0.981,,,,https://www.jhsph.edu/departments/mental-health/centers/suicide-prevention/current-research/
https://www.jhsph.edu/departments/mental-health/centers/suicide-prevention/related-faculty/,3,text/html;charset=UTF-8,200,OK,Related Faculty - Suicide Prevention - Centers & Programs - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health,137,1133,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Related Faculty,15,,0,Core Faculty,12,Affiliated Faculty,18,,,https://www.jhsph.edu/departments/mental-health/centers/suicide-prevention/related-faculty/index.html,45423,1489,22.921392,11,8,1.79,152,121,24,21,0.941,,,,https://www.jhsph.edu/departments/mental-health/centers/suicide-prevention/related-faculty/
https://www.jhsph.edu/departments/mental-health/centers/suicide-prevention/resources-for-loss/,3,text/html;charset=UTF-8,200,OK,Resources for Loss-Suicide Prevention-Centers & Programs-Mental Health-Departments-Johns Hopkins Bloomberg School of Public Health,130,1113,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Resources For Loss,18,,0,,0,,0,,,https://www.jhsph.edu/departments/mental-health/centers/suicide-prevention/resources-for-loss/index.html,40022,556,9.983007,11,8,1.79,152,121,31,28,1.007,,,,https://www.jhsph.edu/departments/mental-health/centers/suicide-prevention/resources-for-loss/
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SUMMER INSTITUTES: 5 URLs (6 initially, 1 removed)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jhsph.edu/departments/mental-health/summer-institute/,1,text/html;charset=UTF-8,200,OK,Summer Institute - Prospective Students and Fellows - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health,131,1086,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Summer Institute in Mental Health Research,42,,0,"May 29 - June 8, 2018",21,,0,,,https://www.jhsph.edu/departments/mental-health/summer-institute/index.html,38444,709,13.197191,154,143,32.06,147,118,23,20,0.822,,,,https://www.jhsph.edu/departments/mental-health/summer-institute/
https://www.jhsph.edu/departments/mental-health/summer-institute/courses-calendar-view.html,3,text/html;charset=UTF-8,200,OK,Courses - Calendar View - Summer Institute - Prospective Students and Fellows - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health,157,1302,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,,0,,0,,0,,0,,,https://www.jhsph.edu/departments/mental-health/summer-institute/courses-calendar-view.html,48694,662,10.585336,3,2,0.45,165,134,23,20,1.189,,,,https://www.jhsph.edu/departments/mental-health/summer-institute/courses-calendar-view.html
https://www.jhsph.edu/departments/mental-health/summer-institute/courses.html,2,text/html;charset=UTF-8,200,OK,Courses - Summer Institute - Prospective Students and Fellows - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health,141,1169,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Summer Institute in Mental Health Research Courses,50,,0,Courses by Topic   ,19,,0,,,https://www.jhsph.edu/departments/mental-health/summer-institute/courses.html,55170,1234,15.244897,9,6,1.35,184,135,25,21,1.254,,,,https://www.jhsph.edu/departments/mental-health/summer-institute/courses.html
https://www.jhsph.edu/departments/mental-health/summer-institute/faq.html,2,text/html;charset=UTF-8,200,OK,Frequently Asked Questions - Summer Institute - Prospective Students and Fellows - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health,160,1328,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Frequently Asked Questions,26,,0,,0,,0,,,https://www.jhsph.edu/departments/mental-health/summer-institute/faq.html,44250,1195,18.243458,8,6,1.35,149,119,25,21,0.843,,,,https://www.jhsph.edu/departments/mental-health/summer-institute/faq.html
https://www.jhsph.edu/departments/mental-health/summer-institute/registration-tuition-fees.html,2,text/html;charset=UTF-8,200,OK,"Tuition, Fees and Registration - Summer Institute - Prospective Students and Fellows - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health",164,1342,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,"Tuition, Fees and Registration",30,,0,Tuition and Fees,16,,0,,,https://www.jhsph.edu/departments/mental-health/summer-institute/registration-tuition-fees.html,38679,631,11.557854,9,7,1.57,150,119,23,20,1.497,,,,https://www.jhsph.edu/departments/mental-health/summer-institute/registration-tuition-fees.html
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FACULTY: 1 URLs (1 initially, 0 removed)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jhsph.edu/departments/mental-health/faculty/,1,text/html;charset=UTF-8,200,OK,Faculty - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health,87,721,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Faculty,7,,0,,0,,0,,,https://www.jhsph.edu/departments/mental-health/faculty/index.html,94833,1410,10.919655,149,142,31.84,289,257,23,20,1.088,,,,https://www.jhsph.edu/departments/mental-health/faculty/
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FACULTY OPENINGS: 1 URLs (2 initially, 1 removed)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jhsph.edu/departments/mental-health/faculty/faculty-openings/,1,text/html;charset=UTF-8,200,OK,Faculty Openings - Faculty - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health,106,877,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,,0,,0,Faculty Openings  ,18,,0,,,https://www.jhsph.edu/departments/mental-health/faculty/faculty-openings/index.html,23792,409,12.443249,145,142,31.84,122,102,21,19,0.776,,,,https://www.jhsph.edu/departments/mental-health/faculty/faculty-openings/
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CURRENT STUDENTS: 7 URLs (10 initially, 3 removed)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jhsph.edu/departments/mental-health/current-students/,1,text/html;charset=UTF-8,200,OK,Current Students - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health,96,799,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Current Students,16,,0,,0,,0,,,https://www.jhsph.edu/departments/mental-health/current-students/index.html,40446,661,11.496613,153,142,31.84,157,118,24,21,1.334,,,,https://www.jhsph.edu/departments/mental-health/current-students/
https://www.jhsph.edu/departments/mental-health/current-students/mhs.html,2,text/html;charset=UTF-8,200,OK,MHS - Current Students - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health,102,855,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Student Profiles,16,,0,Degree Program - MHS,20,Demy Alfonso,12,,,https://www.jhsph.edu/departments/mental-health/current-students/mhs.html,45572,1288,21.188114,8,3,0.67,143,114,23,20,0.958,,,,https://www.jhsph.edu/departments/mental-health/current-students/mhs.html
https://www.jhsph.edu/departments/mental-health/current-students/pdf.html,2,text/html;charset=UTF-8,200,OK,Post-Doctoral Fellows - Current Students - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health,120,990,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Student Profiles,16,,0,Degree Program - Postdoctoral Fellows,37,Michelle Colder Carras,22,,,https://www.jhsph.edu/departments/mental-health/current-students/pdf.html,43356,1375,22.877914,8,3,0.67,143,114,23,20,0.752,,,,https://www.jhsph.edu/departments/mental-health/current-students/pdf.html
https://www.jhsph.edu/departments/mental-health/current-students/phd.html,2,text/html;charset=UTF-8,200,OK,PhD - Current Students - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health,102,850,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Student Profiles,16,,0,Degree Program - PhD,20,Ryan M. Andrews,15,,,https://www.jhsph.edu/departments/mental-health/current-students/phd.html,67682,3808,41.561783,8,3,0.67,143,114,27,24,1.009,,,,https://www.jhsph.edu/departments/mental-health/current-students/phd.html
https://www.jhsph.edu/departments/mental-health/current-students/student-handbook/,2,text/html;charset=UTF-8,200,OK,Student Handbook - Current Students - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health,115,964,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Program Competencies 2016-17,28,Student Handbook,16,,0,,0,,,https://www.jhsph.edu/departments/mental-health/current-students/student-handbook/index.html,37941,544,10.393547,15,10,2.24,153,123,23,20,1.111,,,,https://www.jhsph.edu/departments/mental-health/current-students/student-handbook/
https://www.jhsph.edu/departments/mental-health/current-students/student-resources/,2,text/html;charset=UTF-8,200,OK,Student Resources - Current Students - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health,116,968,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Student Resources,17,,0,,0,,0,,,https://www.jhsph.edu/departments/mental-health/current-students/student-resources/index.html,36825,460,9.160534,16,10,2.24,148,116,24,21,1.145,,,,https://www.jhsph.edu/departments/mental-health/current-students/student-resources/
https://www.jhsph.edu/departments/mental-health/current-students/student-resources/available-datasets.html,3,text/html;charset=UTF-8,200,OK,Available Datasets-Student Resources-Current Students-Mental Health-Departments-Johns Hopkins Bloomberg School of Public Health,127,1083,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,,0,,0,Data Available from Faculty in the Department of Mental Health,62,Study: SEED (Study to Explore Early Development),48,,,https://www.jhsph.edu/departments/mental-health/current-students/student-resources/available-datasets.html,51324,1156,17.311665,4,3,0.67,146,116,23,20,0.731,,,,https://www.jhsph.edu/departments/mental-health/current-students/student-resources/available-datasets.html
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ALUMNI: 1 URLs (2 initially, 1 removed)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jhsph.edu/departments/mental-health/alumni/,1,text/html;charset=UTF-8,200,OK,Alumni - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health,86,718,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Alumni,6,,0,,0,,0,,,https://www.jhsph.edu/departments/mental-health/alumni/index.html,41052,659,11.4901085,145,142,31.84,153,118,23,20,1.269,,,,https://www.jhsph.edu/departments/mental-health/alumni/
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DEPARTMENT NEWS: 1 URLs (2 initially, 1 removed)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jhsph.edu/departments/mental-health/department-news/,1,text/html;charset=UTF-8,200,OK,Department News - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health,95,807,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Department News,15,,0,,0,,0,,,https://www.jhsph.edu/departments/mental-health/department-news/index.html,85274,3467,26.852983,145,142,31.84,149,117,88,81,0.968,,,,https://www.jhsph.edu/departments/mental-health/department-news/
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"UPCOMING EVENTS: 1 URLs (2 initially, 1 removed)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jhsph.edu/departments/mental-health/upcoming-events/,1,text/html;charset=UTF-8,200,OK,Upcoming Events - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health,95,804,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,,0,,0,DMH Wednesday Noon Seminar Series 2017-18,41,,0,,,https://www.jhsph.edu/departments/mental-health/upcoming-events/index.html,56783,1356,16.962854,147,142,31.84,168,139,23,20,0.76,,,,https://www.jhsph.edu/departments/mental-health/upcoming-events/
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CONTACT US: 1 URLs (2 initially, 1 removed)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jhsph.edu/departments/mental-health/contact-us/,1,text/html;charset=UTF-8,200,OK,Contact Us - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health,90,752,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Contact Us,10,,0,DEPARTMENT OF MENTAL HEALTH,27,,0,,,https://www.jhsph.edu/departments/mental-health/contact-us/index.html,35475,479,9.923599,145,142,31.84,140,111,23,20,0.965,,,,https://www.jhsph.edu/departments/mental-health/contact-us/
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RELATED LINKS: 1 URLs (2 initially, 1 removed)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jhsph.edu/departments/mental-health/related-links/,1,text/html;charset=UTF-8,200,OK,Related Links - Mental Health - Departments - Johns Hopkins Bloomberg School of Public Health,93,772,,0,0,"bloomberg school of public health, school of public health, johns hopkins, departments, academics, research, centers, admissions, preparedness, infectious diseases,Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,academic departments,Biochemistry and Molecular Biology,Health Policy and Management,Biostatistics,International Health,Environmental Health Sciences,Mental Health,Epidemiology,Molecular Microbiology and Immunology,Health, Behavior & Society,Population,Family and Reproductive Health,Population and family health sciences",558,Related Links,13,,0,Government,10,Foundations & Centers,21,,,https://www.jhsph.edu/departments/mental-health/related-links/index.html,66363,2854,30.887827,151,142,31.84,146,111,100,97,0.722,,,,https://www.jhsph.edu/departments/mental-health/related-links/
